prev_close,iep,change,final_price,low_52,high_52,high
7129.00,7158.75,29.75,7158.75,4440.00,8073.30,7233
7588.30,7550.00,28.50,7550.00,3870.15,8073.30,7661.35
7944.45,7970.00,25.55,7970.00,3753.90,8073.30,7973.05
7464.55,7490.00,25.45,7490.00,3943.25,8073.30,7498.9
7939.65,7965.00,25.35,7965.00,3753.90,8073.30,7965
7521.50,7543.60,22.10,7543.60,3753.90,8073.30,7670.85
7354.20,7376.00,21.80,7376.00,4440.00,8073.30,7500
7354.60,7376.00,21.40,7376.00,4114.10,8073.30,7405.2
7446.65,7465.00,18.35,7465.00,4440.00,8073.30,7690
7625.60,7642.15,16.55,7642.15,3753.90,8073.30,7697.2
7619.70,7633.00,13.30,7628.00,3753.90,8073.30,7642.6
7250.15,7263.00,12.85,7263.00,4246.40,8073.30,7389.9
7483.55,7496.00,12.45,7496.00,4031.05,8073.30,7609.9
7592.70,7599.90,7.20,7599.90,3753.90,8073.30,7670
7622.90,7629.90,7.00,7629.90,3870.15,8073.30,7788
7149.80,7150.15,0.35,7150.15,4440.00,8073.30,7295
7149.60,7149.60,0.00,7149.60,4440.00,8073.30,7174.95
7396.10,7396.10,0.00,7396.10,4023.10,8073.30,7502
7515.60,7500.00,-15.60,7500.00,4031.05,8073.30,7564.85
7330.25,7314.00,-16.25,7314.00,4246.40,8073.30,7358
7711.85,7684.00,-27.85,7684.00,3753.90,8073.30,7730.15
7576.00,7535.00,-41.00,7535.00,3753.90,8073.30,7688
7992.90,7936.00,-56.90,7936.00,3753.90,8073.30,7983
7170.10,7100.00,-70.10,7100.00,4440.00,8073.30,7309.8
8014.90,8099.00,84.10,8099.00,4001.10,8060.00,8288
8026.25,8029.00,2.75,8029.00,3753.90,8060.00,8073.3
7761.35,7830.00,68.65,7830.00,3101.35,8050.00,7830
7482.15,7540.00,57.85,7540.00,3252.85,8050.00,7596
7646.65,7695.00,48.35,7695.00,3236.65,8050.00,7894.95
7710.20,7750.00,39.80,7750.00,3150.00,8050.00,7837.75
7865.55,7890.00,24.45,7890.00,3101.35,8050.00,7914.7
7737.30,7756.00,18.70,7756.00,3101.35,8050.00,7935
7739.30,7741.00,1.70,7741.00,3101.35,8050.00,7833.55
7484.25,7480.00,-4.25,7480.00,3252.85,8050.00,7549.7
7952.60,7952.60,0.00,7952.60,3753.90,8045.65,8060
7929.85,7969.80,39.95,7969.80,3753.90,8029.50,8045.65
7733.55,7810.00,76.45,7810.00,4001.10,8013.15,7825
7449.95,7507.25,57.30,7507.25,4001.10,8013.15,7532.75
7765.25,7820.00,54.75,7820.00,4001.10,8013.15,7899
7709.25,7760.00,50.75,7760.00,4001.10,8013.15,7850
7691.30,7739.00,47.70,7739.00,4001.10,8013.15,7755.2
7628.60,7676.00,47.40,7676.00,4001.10,8013.15,7704.4
7452.35,7497.00,44.65,7497.00,4001.10,8013.15,7635
7736.00,7779.95,43.95,7779.95,4001.10,8013.15,7795.7
7483.00,7520.00,37.00,7520.00,4001.10,8013.15,7545
7566.05,7600.00,33.95,7600.00,4001.10,8013.15,8060
7694.00,7714.00,20.00,7714.00,4001.10,8013.15,7727
7446.05,7465.00,18.95,7465.00,4001.10,8013.15,7543
7762.70,7775.00,12.30,7775.00,4001.10,8013.15,7799.95
7395.40,7400.40,5.00,7400.40,4001.10,8013.15,7555.6
7649.60,7654.00,4.40,7654.00,4001.10,8013.15,7748.5
7376.10,7380.00,3.90,7380.00,4001.10,8013.15,7438
7796.35,7799.90,3.55,7799.90,4001.10,8013.15,7831.9
7612.90,7614.65,1.75,7614.65,4001.10,8013.15,7697
7559.75,7560.00,0.25,7560.00,4001.10,8013.15,7599
7696.80,7696.80,0.00,7696.80,4001.10,8013.15,7790
7655.45,7654.00,-1.45,7654.00,4001.10,8013.15,7749
7702.30,7660.00,-42.30,7660.00,4001.10,8013.15,7673
7929.30,7969.00,39.70,7969.00,3101.35,8010.00,7969
7735.15,7845.90,110.75,7845.90,3101.35,7999.00,7885
7724.20,7810.00,85.80,7810.00,3101.35,7999.00,7880.6
7522.75,7588.00,65.25,7588.00,3101.35,7999.00,7769
7793.40,7849.00,55.60,7849.00,3006.90,7999.00,7860
7855.75,7907.90,52.15,7907.90,3101.35,7999.00,8010
7899.05,7949.85,50.80,7890.05,3006.90,7999.00,7949.85
7732.20,7773.90,41.70,7773.90,3101.35,7999.00,7904.4
7515.40,7545.00,29.60,7545.00,3101.35,7999.00,7700
7795.45,7815.00,19.55,7815.00,3101.35,7999.00,7825
7747.90,7750.00,2.10,7750.00,3101.35,7999.00,7829
7817.10,7810.00,-7.10,7810.00,3101.35,7999.00,7925
7695.05,7683.00,-12.05,7683.00,3101.35,7999.00,7765
7668.10,7620.00,-48.10,7620.00,3101.35,7999.00,7639.2
7543.30,7529.00,-264.40,7529.00,3101.35,7999.00,7635.85
7952.75,7995.00,42.25,7995.00,3753.90,7993.95,8029.5
7766.95,7804.80,37.85,7804.80,3753.90,7930.00,7993.95
7527.65,7598.00,70.35,7598.00,3753.90,7911.00,7616.7
7351.00,7420.00,69.00,7420.00,3753.90,7911.00,7474.7
7493.35,7562.35,69.00,7562.35,3753.90,7911.00,7562.35
7468.70,7513.40,44.70,7513.40,3753.90,7911.00,7529.45
7659.00,7690.00,31.00,7690.00,3753.90,7911.00,7719.9
7346.65,7377.00,30.35,7377.00,3753.90,7911.00,7427.2
7703.80,7734.00,30.20,7734.00,3753.90,7911.00,7860
7307.10,7330.60,23.50,7330.60,3753.90,7911.00,7594.8
7409.05,7425.00,15.95,7425.00,3753.90,7911.00,7725
7455.35,7465.00,9.65,7465.00,3753.90,7911.00,7487.95
7495.65,7505.00,9.35,7505.00,3753.90,7911.00,7545.2
7565.60,7571.00,5.40,7571.00,3753.90,7911.00,7743.6
7452.45,7457.00,4.55,7457.00,3753.90,7911.00,7580
7460.70,7460.70,0.00,7460.70,3753.90,7911.00,7475.95
7750.00,7750.00,0.00,7750.00,3753.90,7911.00,7829.85
7832.45,7832.00,-0.45,7832.00,3753.90,7911.00,7930
7601.45,7596.60,-4.85,7596.60,3753.90,7911.00,7624.9
7474.15,7465.00,-9.15,7465.00,3753.90,7911.00,7548
7382.35,7365.00,-17.35,7365.00,3753.90,7911.00,7418.9
7793.65,7863.60,69.95,7863.60,3006.90,7895.00,7999
7803.15,7828.80,25.65,7828.80,4001.10,7882.65,7835
7743.40,7748.00,4.60,7738.05,4001.10,7882.65,8013.15
7843.25,7911.00,67.75,7911.00,3753.90,7867.25,7911
7813.85,7850.00,36.15,7850.00,3006.90,7847.10,7895
7739.10,7798.00,58.90,7798.00,4001.10,7782.85,7882.65
7619.20,7620.05,37.85,7630.05,3753.90,7730.00,7718.8
7642.05,7649.00,6.95,7649.00,3753.90,7730.00,7867.25
7700.45,7719.80,19.35,7719.80,3753.90,7718.90,7730
7654.65,7670.00,15.35,7670.00,3753.90,7685.00,7718.9
7442.45,7481.15,38.70,7481.15,3006.90,7679.95,7847.1
7428.80,7360.00,-68.80,7360.00,3006.90,7679.95,7581
7596.25,7639.95,43.70,7639.95,3753.90,7675.00,7685
7445.55,7480.00,34.45,7480.00,3006.90,7674.50,7530
7411.50,7445.50,34.00,7415.00,3006.90,7674.50,7679.95
7414.15,7445.00,30.85,7445.00,3006.90,7674.50,7445
7417.55,7445.00,27.45,7445.00,3006.90,7674.50,7480
7523.40,7550.00,26.60,7550.00,3006.90,7674.50,7615
7506.35,7528.90,22.55,7528.90,3006.90,7674.50,7566.25
7498.45,7500.00,1.55,7500.00,3006.90,7674.50,7555
7430.65,7430.65,0.00,7430.65,3006.90,7674.50,7495
7457.30,7457.00,-0.30,7457.00,3006.90,7674.50,7514
7519.60,7500.00,-19.60,7500.00,3006.90,7674.50,7586.4
7463.20,7430.00,-33.20,7430.00,3006.90,7674.50,7460
7616.70,7625.00,8.30,7625.00,3753.90,7640.00,7675
7490.30,7515.00,24.70,7515.00,3735.35,7638.95,7640
7524.50,7525.00,0.50,7525.00,3006.90,7598.80,7674.5
7035.80,7142.80,107.00,6985.00,4001.10,7569.90,7141.8
7158.40,7250.00,91.60,7250.00,4001.10,7569.90,7252.35
7206.50,7250.00,43.50,7250.00,4001.10,7569.90,7782.85
7055.70,7080.00,24.30,7080.00,4001.10,7569.90,7098
7101.70,7110.00,8.30,7110.00,4001.10,7569.90,7220
7459.00,7599.80,140.80,7599.80,3735.35,7546.50,7638.95
7424.70,7514.00,89.30,7514.00,3735.35,7544.00,7546.5
7312.35,7334.30,21.95,7334.30,3735.35,7385.00,7544
7334.55,7304.80,-29.75,7320.15,3735.00,7360.00,7385
7189.65,7207.00,17.35,7207.00,3735.00,7238.95,7360
7118.05,7134.35,16.30,7134.35,3735.00,7238.95,7220
7165.50,7160.00,-5.50,7160.00,3006.90,7197.00,7598.8
7128.85,7110.30,-18.55,7110.30,3735.00,7160.00,7238.95
7093.75,7110.00,16.25,7110.00,3735.00,7114.95,7160
6509.75,6644.00,134.25,6644.00,3231.00,7055.95,6688.6
6481.90,6590.00,108.10,6590.00,3231.00,7055.95,6605
6562.40,6627.00,64.60,6627.00,3600.00,7055.95,6637.35
6067.90,6131.80,63.90,6131.80,3231.00,7055.95,6293
6360.80,6420.00,59.20,6420.00,3231.00,7055.95,6447.3
6405.45,6459.95,54.50,6459.95,3231.00,7055.95,6524
6296.45,6344.95,48.50,6344.95,3231.00,7055.95,6400
6532.35,6580.00,47.65,6580.00,3281.10,7055.95,6670
6849.65,6895.00,45.35,6895.00,3600.00,7055.95,6895
6604.45,6649.00,44.55,6649.00,3231.00,7055.95,6700
6707.25,6750.00,42.75,6712.00,3735.00,7055.95,6747.85
6509.40,6550.00,40.60,6550.00,3231.00,7055.95,6656.45
6350.15,6390.00,39.85,6390.00,3231.00,7055.95,6425
6561.20,6600.00,38.80,6600.00,3335.25,7055.95,6632.45
6556.60,6594.90,38.30,6594.90,3600.00,7055.95,6618
6961.95,7000.00,38.05,7000.00,3735.00,7055.95,7000
6594.20,6630.00,35.80,6630.00,3600.00,7055.95,6655
6598.50,6633.95,35.45,6633.95,3600.00,7055.95,6721
6573.85,6607.90,34.05,6607.90,3435.00,7055.95,6674.75
6326.80,6360.00,33.20,6360.00,3231.00,7055.95,6405
6388.85,6418.00,29.15,6418.00,3275.55,7055.95,6482
6923.00,6950.00,27.00,6950.00,3735.00,7055.95,6979.95
6664.30,6689.95,25.65,6689.95,3600.00,7055.95,6907.95
6724.75,6748.00,23.25,6748.00,3600.00,7055.95,6763.8
6380.35,6400.00,19.65,6400.00,3231.00,7055.95,6429.9
6580.90,6600.00,19.10,6600.00,3600.00,7055.95,6724.95
6858.95,6874.70,15.75,6874.70,3735.00,7055.95,6953.7
6709.65,6725.10,15.45,6725.10,3600.00,7055.95,6754.95
6708.00,6723.00,15.00,6723.00,3600.00,7055.95,6723
6775.50,6790.00,14.50,6790.00,3735.00,7055.95,6940
6637.60,6650.00,12.40,6650.00,3496.35,7055.95,6672.4
6368.10,6379.90,11.80,6379.90,3281.10,7055.95,6554.25
6719.85,6727.90,8.05,6727.00,3735.00,7055.95,6999
6899.55,6905.10,5.55,6905.10,3735.00,7055.95,7114.95
6869.45,6875.00,5.55,6875.00,3735.00,7055.95,6880
6704.85,6710.00,5.15,6710.00,3712.00,7055.95,6727.95
6678.50,6682.00,3.50,6682.50,3688.00,7055.95,6746.05
6933.05,6936.50,3.45,6936.50,3735.00,7055.95,6962
6275.90,6279.00,3.10,6270.00,3231.00,7055.95,6345.9
6668.30,6670.55,2.25,6670.55,3688.00,7055.95,6694.1
6092.30,6094.00,1.70,6094.00,3231.00,7055.95,6155
6776.00,6777.30,1.30,6777.30,3735.00,7055.95,6799.5
6719.90,6720.00,0.10,6720.00,3735.00,7055.95,6790
6601.35,6601.35,0.00,6601.35,3600.00,7055.95,6670
6200.85,6199.50,-1.35,6189.00,3231.00,7055.95,6225
6382.45,6380.00,-2.45,6380.00,3231.00,7055.95,6424
6903.35,6900.00,-3.35,6900.00,3735.00,7055.95,6978.5
6925.10,6918.00,-7.10,6918.00,3735.00,7055.95,6994.9
6662.85,6655.00,-7.85,6655.00,3600.00,7055.95,6685.9
6641.70,6630.00,-11.70,6630.00,3600.00,7055.95,6685
6901.90,6890.00,-11.90,6890.00,3735.00,7055.95,6920.65
6403.10,6390.00,-13.10,6390.00,3275.55,7055.95,6619.95
6653.00,6630.00,-23.00,6630.00,3281.10,7055.95,6755
6824.70,6801.00,-23.70,6801.00,3735.00,7055.95,6866.05
6490.60,6464.90,-25.70,6464.90,3275.55,7055.95,6490.5
6278.95,6252.00,-26.95,6252.00,3231.00,7055.95,6380
6539.30,6510.00,-29.30,6510.00,3231.00,7055.95,6786.45
6587.40,6555.00,-32.40,6555.00,3712.00,7055.95,6750
6825.85,6763.30,-62.55,6763.30,3231.00,7055.95,6763.3
6693.90,6631.00,-62.90,6631.00,3735.00,7055.95,6790
6966.60,6995.95,29.35,6995.95,3006.90,7054.00,7197
6931.95,6950.00,18.05,6950.00,3006.90,7054.00,7024.35
6944.95,6900.00,-44.95,6900.00,3006.90,7054.00,6993.25
6971.25,7040.00,68.75,7040.00,3197.25,7052.85,7055.95
6980.10,7005.00,24.90,7005.00,3006.90,7049.00,7054
6760.05,6797.00,36.95,6752.15,3080.25,6994.00,7052.85
6795.80,6810.30,14.50,6810.30,3080.25,6994.00,6849
6736.65,6745.00,8.35,6745.00,3080.25,6994.00,6860
6737.95,6766.00,28.05,6766.00,3025.00,6958.75,6933.7
6898.85,6895.00,-3.85,6895.00,3025.00,6958.75,6994
6939.10,6890.50,-48.60,6890.50,2910.00,6958.75,6944
6668.15,6745.00,76.85,6691.85,2910.00,6944.20,6824
6520.25,6595.00,74.75,6595.00,2910.00,6944.20,6636.65
6697.40,6752.10,54.70,6703.60,2910.00,6944.20,6789
6810.30,6840.00,29.70,6840.00,2910.00,6944.20,6847.9
6561.45,6590.00,28.55,6590.00,2910.00,6944.20,6703
6728.00,6734.10,6.10,6734.10,2910.00,6944.20,6958.75
6764.05,6768.00,3.95,6768.00,2910.00,6944.20,6853.65
6639.95,6639.00,-0.95,6639.00,2910.00,6944.20,6670
6672.00,6665.90,-6.10,6665.90,2910.00,6944.20,6785
6510.05,6500.00,-10.05,6500.00,2910.00,6944.20,6700
6775.55,6690.50,-85.05,6690.50,2910.00,6830.00,6944.2
6752.20,6775.00,22.80,6775.00,3006.90,6819.50,7049
6661.10,6740.00,78.90,6740.00,3006.90,6732.70,6819.5
6544.10,6471.95,-72.15,6471.95,3006.90,6640.00,6732.7
6115.00,6218.80,103.80,6218.80,2910.00,6589.00,6389.8
6419.20,6492.30,73.10,6492.30,2910.00,6589.00,6492.3
6268.45,6319.00,50.55,6319.00,2910.00,6589.00,6450
6407.75,6448.00,40.25,6448.00,2910.00,6589.00,6550
6397.25,6435.00,37.75,6435.00,2910.00,6589.00,6463.95
6423.10,6450.00,26.90,6450.00,2910.00,6589.00,6535
6427.15,6439.90,12.75,6439.90,2910.00,6589.00,6480
6175.10,6186.00,10.90,6186.00,2910.00,6589.00,6347.9
6365.05,6375.00,9.95,6375.00,2910.00,6589.00,6473.85
6392.15,6399.50,7.35,6399.50,2910.00,6589.00,6468
6208.50,6215.00,6.50,6215.00,2910.00,6589.00,6284.95
6457.80,6457.80,0.00,6457.80,2910.00,6589.00,6544.5
6414.55,6406.00,-8.55,6406.00,2910.00,6589.00,6468
6325.85,6315.00,-10.85,6315.00,2910.00,6589.00,6318.65
6383.30,6370.00,-13.30,6370.00,2910.00,6589.00,6489
6500.50,6429.00,-71.50,6429.00,2910.00,6589.00,6830
6368.15,6424.80,56.65,6424.80,2910.00,6485.00,6480
6420.40,6441.10,20.70,6441.10,2910.00,6485.00,6589
6248.25,6285.00,36.75,6285.00,3006.90,6477.45,6299.5
6377.15,6409.95,32.80,6409.95,3006.90,6477.45,6436.85
6193.15,6225.00,31.85,6225.00,3006.90,6477.45,6248.45
6410.10,6434.00,23.90,6434.00,3006.90,6477.45,6640
6167.80,6181.00,13.20,6181.00,3006.90,6477.45,6254.9
6199.50,6210.00,10.50,6210.00,3006.90,6477.45,6228.85
6170.10,6176.10,6.00,6176.10,3006.90,6477.45,6199.95
6224.30,6225.00,0.70,6225.00,3006.90,6477.45,6269.95
6359.15,6354.00,-5.15,6354.00,3006.90,6477.45,6355.5
6156.55,6149.00,-7.55,6149.00,3006.90,6477.45,6395
6228.10,6270.00,41.90,6231.95,3006.90,6430.00,6283.95
6400.10,6416.85,16.75,6416.85,3006.90,6430.00,6416.85
6200.50,6215.00,14.50,6215.00,3006.90,6430.00,6342
6331.90,6343.00,11.10,6343.00,3006.90,6430.00,6477.45
6352.10,6379.85,27.75,6379.85,2910.00,6399.00,6485
6136.15,6175.00,38.85,6175.00,3006.90,6342.80,6198.9
6149.55,6185.00,35.45,6185.00,3006.90,6342.80,6225
6262.00,6289.95,27.95,6289.95,3006.90,6342.80,6430
6231.45,6257.90,26.45,6257.90,3006.90,6342.80,6284
6202.40,6220.00,17.60,6220.00,2955.00,6342.80,6286
6162.45,6180.00,17.55,6180.00,3006.90,6342.80,6327
6015.40,6020.00,4.60,6020.00,3006.90,6342.80,6027.95
6133.90,6133.90,0.00,6133.90,3006.90,6342.80,6177.2
6154.30,6150.00,-4.30,6150.00,3006.90,6342.80,6182
6129.70,6125.00,-4.70,6125.00,3006.90,6342.80,6190
6195.55,6189.00,-6.55,6189.00,3006.90,6342.80,6225
6198.60,6180.00,-8.60,6180.00,3006.90,6342.80,6220.9
5941.85,5930.00,-11.85,5930.00,3006.90,6342.80,6244
6180.90,6150.00,-30.90,6150.00,3006.90,6342.80,6198.3
6117.80,6083.00,-34.80,6083.00,3006.90,6342.80,6171
6125.45,6080.00,-45.45,6130.00,3006.90,6342.80,6123
6050.25,6089.90,39.65,6089.90,2332.05,6249.00,6148
6016.80,6051.00,34.20,6051.00,2728.00,6249.00,6115
6116.00,6150.00,34.00,6150.00,2728.00,6249.00,6189
5967.15,6000.00,32.85,5975.00,2806.00,6249.00,6030
5997.75,6029.00,31.25,6029.00,2921.00,6249.00,6095.95
6194.15,6219.00,24.85,6198.95,2285.00,6249.00,6239.8
6075.80,6100.00,24.20,6100.00,2770.00,6249.00,6117.7
6015.85,6040.00,24.15,6040.00,2806.00,6249.00,6040
6043.60,6057.00,13.40,6057.00,2770.00,6249.00,6107
6015.60,6027.00,11.40,6027.00,2770.00,6249.00,6108
6037.05,6040.00,2.95,6040.00,2770.00,6249.00,6137.65
6052.40,6050.00,-2.40,6050.00,2770.00,6249.00,6125
6072.70,6055.00,-17.70,6070.00,2955.00,6249.00,6342.8
6161.15,6140.00,-21.15,6140.00,2285.00,6249.00,6160.9
6087.05,6000.00,-87.05,6000.00,2373.00,6249.00,6135
6074.70,6093.00,18.30,6063.15,2910.00,6238.00,6210
6182.80,6180.00,-2.80,6180.00,2910.00,6238.00,6399
6120.00,6069.70,-50.30,6069.70,2199.00,6230.00,6249
6123.55,6155.00,31.45,6155.00,2910.00,6199.00,6238
6086.40,6105.35,18.95,6105.35,2199.00,6115.00,6230
5674.50,5715.00,40.50,5715.00,2199.00,6010.00,6115
5729.75,5751.00,21.25,5751.00,2199.00,6010.00,5817
5901.50,5915.00,13.50,5915.00,2199.00,5915.00,6010
5808.65,5840.00,31.35,5840.00,2160.85,5845.00,5915
5327.25,5384.00,56.75,5384.00,2910.00,5831.80,5793.25
5443.70,5489.00,45.30,5489.00,2910.00,5831.80,5509.7
5744.15,5785.00,40.85,5785.00,2910.00,5831.80,6199
5404.85,5350.00,-54.85,5430.00,2910.00,5831.80,5469.95
4962.50,5050.00,87.50,5050.00,1783.00,5822.20,5059.45
4479.60,4563.00,83.40,4563.00,1783.00,5822.20,4699
5493.80,5575.00,81.20,5575.00,1783.00,5822.20,5575
5588.75,5660.00,71.25,5660.00,1783.00,5822.20,5695
5430.10,5501.00,70.90,5501.00,1783.00,5822.20,5705
5280.90,5350.00,69.10,5350.00,1783.00,5822.20,5525
5615.75,5683.00,67.25,5683.00,1783.00,5822.20,5700
5359.80,5423.00,63.20,5423.00,1783.00,5822.20,5545
5528.80,5590.00,61.20,5590.00,1783.00,5822.20,5613.15
5383.70,5444.00,60.30,5444.00,1783.00,5822.20,5578.9
5149.85,5210.00,60.15,5210.00,1783.00,5822.20,5288.5
5551.15,5610.00,58.85,5610.00,1783.00,5822.20,5749.95
5545.05,5600.00,54.95,5600.00,1783.00,5822.20,5670
5515.15,5568.00,52.85,5568.00,1783.00,5822.20,5619.9
5264.90,5315.00,50.10,5315.00,1783.00,5822.20,5369.9
5320.65,5370.65,50.00,5330.00,1783.00,5822.20,5445
4865.05,4915.00,49.95,4915.00,1783.00,5822.20,5310
5439.05,5488.45,49.40,5488.45,1783.00,5822.20,5507
5316.30,5364.15,47.85,5364.15,1783.00,5822.20,5573.35
5358.40,5405.00,46.60,5405.00,1783.00,5822.20,5405
5376.85,5420.00,43.15,5420.00,1783.00,5822.20,5504.65
5562.90,5601.00,38.10,5601.00,1783.00,5822.20,5619.95
5602.90,5640.00,37.10,5640.00,1783.00,5822.20,5658.8
5266.80,5300.00,33.20,5300.00,1783.00,5822.20,5410
5415.05,5440.00,24.95,5414.00,1783.00,5822.20,5561
4511.00,4535.10,24.10,4535.10,1783.00,5822.20,4774.9
5444.90,5469.00,24.10,5469.00,1783.00,5822.20,5493.95
4667.80,4690.00,22.20,4690.00,1783.00,5822.20,4829
5618.65,5640.00,21.35,5640.00,1783.00,5822.20,5794.8
5077.10,5097.95,20.85,5069.10,1783.00,5822.20,5115
5389.35,5410.00,20.65,5410.00,1783.00,5822.20,5445
5330.35,5350.00,19.65,5350.00,1783.00,5822.20,5490
5627.95,5644.00,16.05,5644.00,1997.05,5822.20,5818
4736.55,4749.00,12.45,4744.00,1783.00,5822.20,4889.85
5610.75,5620.00,9.25,5620.00,1891.00,5822.20,5664.7
5771.15,5779.95,8.80,5779.95,1783.00,5822.20,5750
5771.15,5779.95,8.80,5779.95,1783.00,5822.20,5782.15
5455.95,5460.00,4.05,5460.00,1783.00,5822.20,5460.4
5631.75,5634.00,2.25,5634.00,1783.00,5822.20,5688
4660.30,4661.00,0.70,4661.00,1783.00,5822.20,4690
5631.20,5628.00,-3.20,5628.00,1783.00,5822.20,5658
5563.35,5560.00,-3.35,5560.00,1783.00,5822.20,5621.95
5378.80,5374.00,-4.80,5374.00,1783.00,5822.20,5374
5705.15,5699.00,-6.15,5699.00,1783.00,5822.20,5714.75
5453.25,5446.50,-6.75,5446.50,1783.00,5822.20,5497
5424.70,5413.10,-11.60,5413.10,1783.00,5822.20,5440
4993.10,4980.00,-13.10,4980.00,1783.00,5822.20,5109
5272.15,5259.00,-13.15,5259.00,1783.00,5822.20,5259
5688.75,5674.95,-13.80,5674.95,1783.00,5822.20,5722.9
5497.95,5480.00,-17.95,5480.00,1783.00,5822.20,5538.7
4728.75,4708.10,-20.65,4708.10,1783.00,5822.20,4750
5784.80,5756.50,-28.30,5756.50,1997.05,5822.20,5845
5029.50,5000.00,-29.50,5000.00,1783.00,5822.20,5010
5760.25,5730.00,-30.25,5730.00,1783.00,5822.20,5799
5485.90,5440.00,-45.90,5440.00,1783.00,5822.20,5519.75
5371.85,5316.00,-55.85,5316.00,1783.00,5822.20,5479
4613.65,4549.00,-64.65,4597.05,1783.00,5822.20,4714
4688.70,4621.10,-67.60,4621.10,1783.00,5822.20,4759.8
5497.50,5411.25,-86.25,5411.25,1783.00,5822.20,5458.1
5529.95,5430.00,-99.95,5430.00,1783.00,5822.20,5454
5779.85,5791.40,11.55,5791.40,1783.00,5799.00,5822.2
5547.10,5599.00,51.90,5599.00,2910.00,5696.75,5647
5543.45,5578.00,34.55,5578.00,2910.00,5696.75,5595
5490.10,5514.00,23.90,5514.00,2910.00,5696.75,5554.25
5386.00,5400.10,14.10,5400.10,2910.00,5696.75,5535
5639.00,5650.00,11.00,5650.00,2910.00,5696.75,5674
5582.35,5587.00,4.65,5587.00,2910.00,5696.75,5656.75
5623.70,5624.80,1.10,5624.80,2910.00,5696.75,5695.95
5650.75,5645.00,-5.75,5645.00,2910.00,5696.75,5674
5452.25,5440.00,-12.25,5440.00,2910.00,5696.75,5461.8
5497.70,5537.50,39.80,5537.50,1783.00,5665.00,5539
5400.30,5434.70,34.40,5409.80,1783.00,5665.00,5502.35
5577.45,5605.35,27.90,5605.35,1783.00,5665.00,5799
5567.05,5570.00,2.95,5570.00,1783.00,5665.00,5618
5475.90,5470.00,-5.90,5470.00,1783.00,5665.00,5588
5538.55,5542.00,3.45,5542.00,1783.00,5627.00,5665
5344.05,5394.00,49.95,5394.00,3962.95,5614.60,5394
4763.45,4811.00,47.55,4811.00,4135.00,5614.60,4904.4
4556.00,4599.00,43.00,4599.00,4135.00,5614.60,4599
4833.15,4833.00,42.65,4833.00,4135.00,5614.60,4922.9
4898.55,4940.00,41.45,4940.00,4135.00,5614.60,4943.3
5460.30,5499.90,39.60,5499.90,3854.05,5614.60,5500
4514.85,4552.00,37.15,4552.00,4135.00,5614.60,4595.7
4704.05,4739.00,34.95,4739.00,4135.00,5614.60,4784.45
4711.20,4739.00,27.80,4711.00,4135.00,5614.60,4750.5
4877.50,4905.00,27.50,4905.00,4135.00,5614.60,4920
4701.55,4728.40,26.85,4728.40,4135.00,5614.60,4729.45
5411.25,5438.00,26.75,5438.00,3962.95,5614.60,5444.95
4843.35,4869.95,26.60,4869.95,3962.95,5614.60,4874.85
4753.90,4780.00,26.10,4780.00,4135.00,5614.60,4788.8
4768.80,4794.00,25.20,4794.00,4135.00,5614.60,4809
4569.95,4593.00,23.05,4593.00,4135.00,5614.60,4917.85
4849.20,4870.00,20.80,4870.00,4135.00,5614.60,4921.5
4846.35,4866.90,20.55,4866.90,4135.00,5614.60,4868.6
4818.50,4839.00,20.50,4839.00,4135.00,5614.60,4858.85
4956.60,4975.90,19.30,4975.90,4135.00,5614.60,4989.9
5390.85,5410.00,19.15,5410.00,3874.00,5614.60,5438.5
4676.15,4695.00,18.85,4695.00,4135.00,5614.60,4698.8
4931.40,4949.90,18.50,4949.90,4135.00,5614.60,4989
4600.55,4619.00,18.45,4619.00,4135.00,5614.60,4700
4962.60,4981.00,18.40,4981.00,4135.00,5614.60,4996.5
4791.65,4809.90,18.25,4809.90,4135.00,5614.60,4854.1
4731.75,4750.00,18.25,4750.00,4007.35,5614.60,4765
4897.45,4915.00,17.55,4915.00,4135.00,5614.60,4940
4912.05,4928.90,16.85,4928.90,4135.00,5614.60,4947.2
