"SYMBOL 
","PREV. CLOSE 
","IEP  PRICE 
","CHNG 
","%CHNG 
","FINAL PRICE 
","FINAL QUANTITY 
",VALUE ,FFM CAP ,"NM 52W H 
","NM 52W L 
",Date
INFY,"1,351.10","1,343.00",-8.10,-0.60,"1,343.00",18210,"24,456,030.00","5,007,315,166,465.09","1,477.55",628.05,23-Apr-2021
WIPRO,486.65,483.55,-3.10,-0.64,483.55,43241,"20,909,185.55","719,930,470,929.50",494.50,175.05,23-Apr-2021
INDUSINDBK,835.70,830.00,-5.70,-0.68,830.00,6959,"5,775,970.00","471,671,826,536.41","1,119.50",330.00,23-Apr-2021
ITC,205.90,204.25,-1.65,-0.80,204.25,43283,"8,840,552.75","1,799,275,174,098.91",239.20,157.10,23-Apr-2021
HDFCBANK,"1,422.50","1,409.00",-13.50,-0.95,"1,409.00",109892,"154,837,828.00","6,195,120,391,059.55","1,641.00",826.10,23-Apr-2021
NTPC,98.95,98.00,-0.95,-0.96,98.00,25871,"2,535,358.00","470,147,705,840.06",114.70,78.10,23-Apr-2021
HDFC,"2,479.70","2,455.05",-24.65,-0.99,"2,455.05",10375,"25,471,143.75","4,466,462,378,605.10","2,896.00","1,486.00",23-Apr-2021
ONGC,103.10,102.00,-1.10,-1.07,102.00,63834,"6,511,068.00","376,137,767,980.19",122.35,60.80,23-Apr-2021
BAJAJFINSV,"9,853.85","9,740.00",-113.85,-1.16,"9,740.00",640,"6,233,600.00","595,884,270,972.57","10,579.00","3,985.30",23-Apr-2021
HEROMOTOCO,"2,851.15","2,818.00",-33.15,-1.16,"2,818.00",1084,"3,054,712.00","370,242,187,704.71","3,629.05","1,796.90",23-Apr-2021
EICHERMOT,"2,337.85","2,310.00",-27.85,-1.19,"2,310.00",2985,"6,895,350.00","325,899,376,476.33","3,037.00","1,285.55",23-Apr-2021
TATAMOTORS,294.55,291.00,-3.55,-1.21,291.00,116237,"33,824,967.00","528,118,192,177.61",357.00,72.55,23-Apr-2021
MARUTI,"6,650.10","6,560.00",-90.10,-1.35,"6,560.00",1951,"12,798,560.00","883,899,547,082.64","8,329.00","4,637.50",23-Apr-2021
BAJFINANCE,"4,688.70","4,621.10",-67.60,-1.44,"4,621.10",6320,"29,205,352.00","1,243,154,552,802.49","5,822.20","1,783.00",23-Apr-2021
SBIN,336.65,331.65,-5.00,-1.49,331.65,91453,"30,330,387.45","1,291,922,303,356.07",427.70,149.45,23-Apr-2021
ICICIBANK,579.20,569.90,-9.30,-1.61,569.90,130698,"74,484,790.20","4,005,431,156,624.00",679.40,285.55,23-Apr-2021
SBILIFE,914.40,896.35,-18.05,-1.97,896.35,9675,"8,672,186.25","356,640,873,252.77",983.75,675.00,23-Apr-2021
HCLTECH,923.80,929.70,21.90,2.41,929.70,46477,"43,209,666.90","1,002,753,526,273.92","1,067.00",469.45,29-Apr-2021
JSWSTEEL,662.65,672.00,9.35,1.41,672.00,57611,"38,714,592.00","640,708,449,826.40",676.00,157.00,29-Apr-2021
BAJAJ-AUTO,"3,889.75","3,943.00",53.25,1.37,"3,943.00",4504,"17,759,272.00","506,504,414,720.25","4,361.40","2,361.30",29-Apr-2021
HINDALCO,362.60,367.40,4.80,1.32,367.40,50079,"18,399,024.60","529,521,010,175.43",376.50,106.70,29-Apr-2021
BAJFINANCE,"5,280.90","5,350.00",69.10,1.31,"5,350.00",17100,"91,485,000.00","1,400,169,530,551.04","5,822.20","1,783.00",29-Apr-2021
HEROMOTOCO,"2,926.25","2,963.80",37.55,1.28,"2,963.80",2161,"6,404,771.80","379,994,458,997.56","3,629.05","1,915.60",29-Apr-2021
RELIANCE,"1,997.30","2,022.90",25.60,1.28,"2,022.90",111098,"224,740,144.20","6,457,501,346,876.16","2,369.35","1,378.37",29-Apr-2021
TATASTEEL,971.40,983.00,11.60,1.19,983.00,51440,"50,565,520.00","755,537,452,285.20",986.00,262.45,29-Apr-2021
HINDUNILVR,"2,406.55","2,433.00",26.45,1.10,"2,433.00",11112,"27,035,496.00","2,148,651,022,641.41","2,505.90","1,902.00",29-Apr-2021
BPCL,417.50,422.00,4.50,1.08,422.00,19464,"8,213,808.00","389,435,098,866.60",482.40,291.80,29-Apr-2021
INDUSINDBK,926.90,936.85,9.95,1.07,936.85,14713,"13,783,874.05","523,145,406,266.12","1,119.50",330.00,29-Apr-2021
TITAN,"1,508.85","1,524.00",15.15,1.00,"1,524.00",4736,"7,217,664.00","629,581,989,332.52","1,621.35",810.00,29-Apr-2021
POWERGRID,220.90,223.10,2.20,1.00,223.10,50769,"11,326,563.90","566,272,495,089.17",238.30,153.30,29-Apr-2021
BHARTIARTL,544.30,549.70,5.40,0.99,549.70,44684,"24,562,794.80","1,315,296,594,467.86",623.00,394.00,29-Apr-2021
GRASIM,"1,341.15","1,354.40",13.25,0.99,"1,354.40",5039,"6,824,821.60","511,798,373,628.47","1,472.70",469.20,29-Apr-2021
TATAMOTORS,305.90,308.90,3.00,0.98,308.90,125499,"38,766,641.10","548,468,358,469.29",357.00,75.20,29-Apr-2021
COALINDIA,128.50,129.75,1.25,0.97,129.75,25045,"3,249,588.75","269,249,600,606.63",163.00,109.55,29-Apr-2021
NTPC,103.60,104.60,1.00,0.97,104.60,54778,"5,729,778.80","492,241,559,626.38",114.70,78.10,29-Apr-2021
ONGC,103.90,104.90,1.00,0.96,104.90,89749,"9,414,670.10","379,056,392,755.99",122.35,64.10,29-Apr-2021
IOC,89.40,90.25,0.85,0.95,90.25,59884,"5,404,531.00","227,238,968,059.24",105.00,71.15,29-Apr-2021
ADANIPORTS,746.25,753.20,6.95,0.93,753.20,17676,"13,313,563.20","545,830,110,592.65",885.00,261.10,29-Apr-2021
MARUTI,"6,573.80","6,635.00",61.20,0.93,"6,635.00",3086,"20,475,610.00","873,758,115,308.32","8,329.00","4,637.50",29-Apr-2021
ULTRACEMCO,"6,360.80","6,420.00",59.20,0.93,"6,420.00",981,"6,298,020.00","734,396,224,241.28","7,055.95","3,231.00",29-Apr-2021
INFY,"1,356.00","1,368.00",12.00,0.88,"1,368.00",38840,"53,133,120.00","5,025,475,069,000.56","1,477.55",646.70,29-Apr-2021
UPL,608.05,613.40,5.35,0.88,613.40,8657,"5,310,203.80","334,496,044,454.98",673.95,336.00,29-Apr-2021
SUNPHARMA,643.40,648.95,5.55,0.86,648.95,12889,"8,364,316.55","694,679,453,864.10",659.50,434.25,29-Apr-2021
NESTLEIND,"16,633.80","16,679.00",135.20,0.82,"16,679.00",190,"3,169,010.00","593,391,102,616.30","18,844.00","15,100.00",29-Apr-2021
HDFCLIFE,672.60,678.00,5.40,0.80,678.00,8855,"6,003,690.00","557,307,633,727.96",746.00,464.00,29-Apr-2021
ITC,205.50,207.10,1.60,0.78,207.10,89191,"18,471,456.10","1,795,779,739,083.66",239.20,157.10,29-Apr-2021
TECHM,977.40,985.00,7.60,0.78,985.00,9201,"9,062,985.00","605,681,529,270.91","1,081.55",490.00,29-Apr-2021
M&M,782.10,788.00,5.90,0.75,788.00,10441,"8,227,508.00","748,671,684,270.05",952.05,328.50,29-Apr-2021
KOTAKBANK,"1,811.45","1,825.10",13.65,0.75,"1,825.10",10283,"18,767,503.30","2,656,310,476,216.26","2,049.00","1,110.00",29-Apr-2021
WIPRO,489.30,492.70,3.40,0.69,492.70,31891,"15,712,695.70","723,850,774,531.61",494.50,178.00,29-Apr-2021
TCS,"3,124.10","3,145.60",21.50,0.69,"3,145.60",13568,"42,679,500.80","3,235,737,790,429.00","3,354.35","1,832.60",29-Apr-2021
HDFCBANK,"1,476.80","1,486.20",9.40,0.64,"1,486.20",36151,"53,727,616.20","6,431,601,963,807.90","1,641.00",826.10,29-Apr-2021
ASIANPAINT,"2,614.55","2,630.00",15.45,0.59,"2,630.00",2025,"5,325,750.00","1,178,699,173,466.92","2,873.45","1,482.95",29-Apr-2021
LT,"1,375.90","1,383.95",8.05,0.59,"1,383.95",5523,"7,643,555.85","1,661,831,589,398.18","1,593.00",791.70,29-Apr-2021
AXISBANK,708.15,712.00,3.85,0.54,712.00,45190,"32,175,280.00","1,778,853,799,967.26",799.00,332.85,29-Apr-2021
HDFC,"2,577.00","2,590.90",13.90,0.54,"2,590.90",14424,"37,371,141.60","4,641,720,187,791.00","2,896.00","1,486.00",29-Apr-2021
BRITANNIA,"3,478.75","3,496.75",18.00,0.52,"3,496.75",1351,"4,724,109.25","410,581,086,507.90","4,010.00","2,867.00",29-Apr-2021
DRREDDY,"5,044.45","5,070.25",25.80,0.51,"5,070.25",1311,"6,647,097.75","612,392,544,373.50","5,512.65","3,613.85",29-Apr-2021
BAJAJFINSV,"10,489.30","10,540.00",50.70,0.48,"10,540.00",1306,"13,765,240.00","634,311,348,712.70","10,615.95","3,985.30",29-Apr-2021
SBIN,363.40,365.00,1.60,0.44,365.00,200355,"73,129,575.00","1,394,577,647,525.91",427.70,149.45,29-Apr-2021
ICICIBANK,621.35,622.55,1.20,0.19,622.55,100206,"62,383,245.30","4,296,917,557,265.75",679.40,285.55,29-Apr-2021
CIPLA,910.20,911.95,1.75,0.19,911.95,9076,"8,276,858.20","462,445,387,708.00",966.35,565.60,29-Apr-2021
EICHERMOT,"2,521.20","2,526.00",4.80,0.19,"2,526.00",2371,"5,989,146.00","351,458,608,538.66","3,037.00","1,285.55",29-Apr-2021
TATACONSUM,677.15,678.35,1.20,0.18,678.35,2295,"1,556,813.25","405,618,683,477.96",698.00,325.65,29-Apr-2021
SHREECEM,"28,687.55","28,701.05",13.50,0.05,"28,701.05",119,"3,415,424.95","382,975,257,046.34","32,048.00","18,000.00",29-Apr-2021
SBILIFE,930.40,930.40,-,-,930.40,974,"906,209.60","362,881,308,480.29",983.75,675.50,29-Apr-2021
DIVISLAB,"3,882.60","3,882.00",-0.60,-0.02,"3,882.00",1286,"4,992,252.00","494,739,988,179.84","3,966.55","2,090.05",29-Apr-2021
AXISBANK,699.55,708.00,8.45,1.21,708.00,403491,"285,671,628.00","1,757,250,830,709.73",799.00,332.85,28-Apr-2021
EICHERMOT,"2,400.10","2,428.00",27.90,1.16,"2,428.00",1613,"3,916,364.00","334,577,108,660.02","3,037.00","1,285.55",28-Apr-2021
SBIN,353.05,357.00,3.95,1.12,357.00,187018,"66,765,426.00","1,354,858,663,893.84",427.70,149.45,28-Apr-2021
BAJAJFINSV,"10,091.35","10,200.00",108.65,1.08,"10,200.00",1986,"20,257,200.00","610,246,425,293.57","10,579.00","3,985.30",28-Apr-2021
BAJFINANCE,"4,865.05","4,915.00",49.95,1.03,"4,915.00",25140,"123,563,100.00","1,289,911,714,784.86","5,822.20","1,783.00",28-Apr-2021
POWERGRID,216.65,218.80,2.15,0.99,218.80,25641,"5,610,250.80","555,377,709,647.21",238.30,153.30,28-Apr-2021
M&M,778.40,786.00,7.60,0.98,786.00,7098,"5,579,028.00","745,129,828,712.19",952.05,328.15,28-Apr-2021
UPL,597.45,602.95,5.50,0.92,602.95,6573,"3,963,190.35","328,664,849,534.78",673.95,336.00,28-Apr-2021
DIVISLAB,"3,908.95","3,944.15",35.20,0.90,"3,944.15",6294,"24,824,480.10","498,097,634,779.68","3,925.00","2,090.05",28-Apr-2021
INDUSINDBK,882.45,890.00,7.55,0.86,890.00,14276,"12,705,640.00","498,057,680,180.75","1,119.50",330.00,28-Apr-2021
NTPC,102.05,102.85,0.80,0.78,102.85,19405,"1,995,804.25","484,876,941,697.60",114.70,78.10,28-Apr-2021
ADANIPORTS,749.15,755.00,5.85,0.78,755.00,29375,"22,178,125.00","547,951,259,431.13",885.00,261.10,28-Apr-2021
HEROMOTOCO,"2,905.50","2,928.00",22.50,0.77,"2,928.00",1147,"3,358,416.00","377,299,923,320.78","3,629.05","1,897.45",28-Apr-2021
TATASTEEL,977.75,985.00,7.25,0.74,985.00,63202,"62,253,970.00","760,476,368,099.50",983.00,262.45,28-Apr-2021
HINDALCO,366.25,368.85,2.60,0.71,368.85,46393,"17,112,058.05","534,851,268,551.44",376.50,105.30,28-Apr-2021
INFY,"1,348.50","1,358.00",9.50,0.70,"1,358.00",33278,"45,191,524.00","4,997,679,299,813.61","1,477.55",646.70,28-Apr-2021
KOTAKBANK,"1,750.30","1,762.50",12.20,0.70,"1,762.50",9563,"16,854,787.50","2,566,640,109,592.50","2,049.00","1,110.00",28-Apr-2021
TATAMOTORS,301.50,303.50,2.00,0.66,303.50,73454,"22,293,289.00","540,579,307,219.65",357.00,74.80,28-Apr-2021
TITAN,"1,495.10","1,505.00",9.90,0.66,"1,505.00",1380,"2,076,900.00","623,844,671,273.52","1,621.35",810.00,28-Apr-2021
BAJAJ-AUTO,"3,785.50","3,810.05",24.55,0.65,"3,810.05",2479,"9,445,113.95","492,929,484,394.50","4,361.40","2,361.30",28-Apr-2021
TECHM,969.25,975.00,5.75,0.59,975.00,4338,"4,229,550.00","600,631,084,761.44","1,081.55",490.00,28-Apr-2021
JSWSTEEL,665.90,669.75,3.85,0.58,669.75,20361,"13,636,779.75","643,850,836,398.40",670.35,155.00,28-Apr-2021
TCS,"3,132.00","3,149.95",17.95,0.57,"3,149.95",8231,"25,927,238.45","3,243,920,092,066.08","3,354.35","1,825.00",28-Apr-2021
SBILIFE,928.75,934.00,5.25,0.57,934.00,2136,"1,995,024.00","362,237,763,597.45",983.75,675.50,28-Apr-2021
HDFCLIFE,678.75,682.50,3.75,0.55,682.50,11578,"7,901,985.00","562,403,443,938.23",746.00,459.00,28-Apr-2021
ONGC,103.20,103.75,0.55,0.53,103.75,21234,"2,203,027.50","376,502,596,077.17",122.35,64.10,28-Apr-2021
ASIANPAINT,"2,574.35","2,588.00",13.65,0.53,"2,588.00",4426,"11,454,488.00","1,160,576,090,422.66","2,873.45","1,482.95",28-Apr-2021
ULTRACEMCO,"6,326.80","6,360.00",33.20,0.52,"6,360.00",603,"3,835,080.00","730,470,700,466.88","7,055.95","3,231.00",28-Apr-2021
DRREDDY,"5,057.25","5,082.55",25.30,0.50,"5,082.55",1931,"9,814,404.05","613,946,455,021.43","5,512.65","3,613.85",28-Apr-2021
TATACONSUM,673.70,677.00,3.30,0.49,677.00,3449,"2,334,973.00","403,552,103,757.08",698.00,325.65,28-Apr-2021
GRASIM,"1,331.20","1,337.45",6.25,0.47,"1,337.45",1420,"1,899,179.00","508,001,338,384.38","1,472.70",469.20,28-Apr-2021
RELIANCE,"1,988.65","1,997.85",9.20,0.46,"1,997.85",29799,"59,533,932.15","6,429,534,898,846.08","2,369.35","1,378.37",28-Apr-2021
IOC,88.85,89.20,0.35,0.39,89.20,25356,"2,261,755.20","225,840,965,459.32",105.00,71.15,28-Apr-2021
BPCL,420.35,422.00,1.65,0.39,422.00,11170,"4,713,740.00","392,093,518,104.37",482.40,291.80,28-Apr-2021
COALINDIA,127.50,128.00,0.50,0.39,128.00,11546,"1,477,888.00","267,154,272,975.45",163.00,109.55,28-Apr-2021
BHARTIARTL,534.30,535.95,1.65,0.31,535.95,19990,"10,713,640.50","1,291,131,674,488.66",623.00,394.00,28-Apr-2021
LT,"1,380.65","1,384.85",4.20,0.30,"1,384.85",6219,"8,612,382.15","1,667,568,706,957.34","1,593.00",791.70,28-Apr-2021
ITC,205.40,206.00,0.60,0.29,206.00,37411,"7,706,666.00","1,794,905,880,329.85",239.20,157.10,28-Apr-2021
SHREECEM,"28,098.55","28,180.00",81.45,0.29,"28,180.00",100,"2,818,000.00","375,112,179,634.70","32,048.00","18,000.00",28-Apr-2021
SUNPHARMA,639.25,640.95,1.70,0.27,640.95,7848,"5,030,175.60","690,198,695,807.63",659.50,434.25,28-Apr-2021
HCLTECH,928.85,931.20,2.35,0.25,931.20,17988,"16,750,425.60","1,008,235,129,767.84","1,067.00",467.25,28-Apr-2021
CIPLA,912.40,914.35,1.95,0.21,914.35,4772,"4,363,278.20","463,563,141,886.15",966.35,565.60,28-Apr-2021
WIPRO,485.05,485.85,0.80,0.16,485.85,17550,"8,526,667.50","717,563,495,169.74",494.50,175.50,28-Apr-2021
HINDUNILVR,"2,379.85","2,380.00",0.15,0.01,"2,380.00",3811,"9,070,180.00","2,124,812,339,753.24","2,505.90","1,902.00",28-Apr-2021
MARUTI,"6,568.75","6,568.75",-,-,"6,568.75",3347,"21,985,606.25","873,086,893,415.00","8,329.00","4,637.50",28-Apr-2021
NESTLEIND,"16,779.00","16,775.00",-4.00,-0.02,"16,775.00",227,"3,807,925.00","598,570,940,542.68","18,844.00","15,100.00",28-Apr-2021
HDFC,"2,518.40","2,516.10",-2.30,-0.09,"2,516.10",15317,"38,539,103.70","4,536,169,235,907.20","2,896.00","1,486.00",28-Apr-2021
ICICIBANK,598.75,598.00,-0.75,-0.13,598.00,96684,"57,817,032.00","4,140,628,289,068.75",679.40,285.55,28-Apr-2021
HDFCBANK,"1,438.70","1,436.25",-2.45,-0.17,"1,436.25",23529,"33,793,526.25","6,265,672,904,476.19","1,641.00",826.10,28-Apr-2021
BRITANNIA,"3,541.20","3,488.00",-53.20,-1.50,"3,488.00",12669,"44,189,472.00","417,951,776,799.65","4,010.00","2,867.00",28-Apr-2021
CIPLA,938.05,945.25,7.2,0.77,945.25,30369,"28,706,297.25","476,595,139,463.29",944.25,565.60,19-Apr-2021
DRREDDY,"4,893.25","4,893.00",-0.25,-0.01,"4,893.00",2723,"13,323,639.00","594,036,974,844.75","5,512.65","3,613.85",19-Apr-2021
DIVISLAB,"3,821.85","3,812.00",-9.85,-0.26,"3,812.00",845,"3,221,140.00","486,998,924,387.04","3,914.95","2,090.05",19-Apr-2021
NESTLEIND,"17,252.10","17,201.05",-51.05,-0.3,"17,201.05",100,"1,720,105.00","615,448,222,381.33","18,844.00","15,100.00",19-Apr-2021
BRITANNIA,"3,696.50","3,685.00",-11.5,-0.31,"3,685.00",1259,"4,639,415.00","436,281,131,520.36","4,010.00","2,733.15",19-Apr-2021
SUNPHARMA,646.05,644.00,-2.05,-0.32,644.00,23111,"14,883,484.00","697,540,660,815.83",654.40,434.25,19-Apr-2021
ASIANPAINT,"2,663.70","2,650.00",-13.7,-0.51,"2,650.00",5095,"13,501,750.00","1,200,857,122,014.81","2,873.45","1,482.95",19-Apr-2021
HINDUNILVR,"2,458.90","2,440.00",-18.9,-0.77,"2,440.00",3439,"8,391,160.00","2,195,390,912,124.39","2,526.15","1,902.00",19-Apr-2021
TCS,"3,195.15","3,169.00",-26.15,-0.82,"3,169.00",11359,"35,996,671.00","3,309,326,718,443.47","3,354.35","1,675.05",19-Apr-2021
INFY,"1,353.75","1,340.00",-13.75,-1.02,"1,340.00",55263,"74,052,420.00","5,017,136,338,244.48","1,477.55",603.50,19-Apr-2021
TECHM,"1,010.30",999.10,-11.2,-1.11,999.10,4631,"4,626,832.10","626,069,213,241.66","1,081.55",490.00,19-Apr-2021
HDFCLIFE,690.65,682.05,-8.6,-1.25,682.05,8775,"5,984,988.75","572,263,629,548.34",746.00,451.15,19-Apr-2021
WIPRO,469.20,463.00,-6.2,-1.32,463.00,91413,"42,324,219.00","694,115,641,549.62",473.65,173.80,19-Apr-2021
TATACONSUM,671.30,662.00,-9.3,-1.39,662.00,5753,"3,808,486.00","402,114,483,081.68",685.00,310.00,19-Apr-2021
LT,"1,359.15","1,340.00",-19.15,-1.41,"1,340.00",17336,"23,230,240.00","1,641,600,701,163.27","1,593.00",791.70,19-Apr-2021
ITC,207.95,205.00,-2.95,-1.42,205.00,150669,"30,887,145.00","1,817,189,278,552.05",239.20,157.10,19-Apr-2021
RELIANCE,"1,932.10","1,904.00",-28.1,-1.45,"1,904.00",37224,"70,874,496.00","6,246,702,224,152.32","2,369.35","1,133.66",19-Apr-2021
TITAN,"1,549.05","1,525.00",-24.05,-1.55,"1,525.00",2978,"4,541,450.00","646,355,821,039.56","1,621.35",810.00,19-Apr-2021
BHARTIARTL,540.75,532.25,-8.5,-1.57,532.25,31828,"16,940,453.00","1,306,718,047,875.24",623.00,394.00,19-Apr-2021
HCLTECH,"1,012.75",996.00,-16.75,-1.65,996.00,6895,"6,867,420.00","1,099,305,730,389.60","1,067.00",447.85,19-Apr-2021
GRASIM,"1,353.20","1,330.30",-22.9,-1.69,"1,330.30",2462,"3,275,198.60","516,396,793,195.42","1,472.70",469.20,19-Apr-2021
COALINDIA,127.85,125.60,-2.25,-1.76,125.60,42346,"5,318,657.60","267,887,637,646.36",163.00,109.55,19-Apr-2021
SBILIFE,914.20,897.20,-17.0,-1.86,897.20,4732,"4,245,550.40","356,562,867,812.42",983.75,667.00,19-Apr-2021
POWERGRID,209.85,205.85,-4.0,-1.91,205.85,16403,"3,376,557.55","537,946,052,940.07",238.30,153.30,19-Apr-2021
BPCL,413.80,405.00,-8.8,-2.13,405.00,15486,"6,271,830.00","385,983,817,750.90",482.40,291.80,19-Apr-2021
MARUTI,"6,648.10","6,500.35",-147.75,-2.22,"6,500.35",3028,"19,683,059.80","883,633,716,629.84","8,329.00","4,637.50",19-Apr-2021
TATASTEEL,890.25,869.80,-20.45,-2.3,869.80,31445,"27,350,861.00","671,914,386,577.67",953.65,259.20,19-Apr-2021
NTPC,102.45,100.00,-2.45,-2.39,100.00,33040,"3,304,000.00","486,777,488,259.87",114.70,78.10,19-Apr-2021
IOC,90.15,87.95,-2.2,-2.44,87.95,55407,"4,873,045.65","229,145,335,240.94",105.00,71.15,19-Apr-2021
EICHERMOT,"2,434.85","2,375.00",-59.85,-2.46,"2,375.00",2623,"6,229,625.00","339,421,304,537.67","3,037.00","1,285.55",19-Apr-2021
KOTAKBANK,"1,764.10","1,720.00",-44.1,-2.5,"1,720.00",12702,"21,847,440.00","2,586,876,431,087.31","2,049.00","1,108.20",19-Apr-2021
SHREECEM,"30,821.10","30,001.05",-820.05,-2.66,"30,001.05",112,"3,360,117.60","411,457,886,607.64","32,048.00","17,551.25",19-Apr-2021
HDFCBANK,"1,428.65","1,390.00",-38.65,-2.71,"1,390.00",114486,"159,135,540.00","6,221,904,215,597.35","1,641.00",826.10,19-Apr-2021
UPL,611.75,595.10,-16.65,-2.72,595.10,7655,"4,555,490.50","336,531,461,549.76",673.95,334.20,19-Apr-2021
AXISBANK,669.20,650.00,-19.2,-2.87,650.00,43747,"28,435,550.00","1,681,012,445,016.02",799.00,332.85,19-Apr-2021
ICICIBANK,566.95,550.00,-16.95,-2.99,550.00,82990,"45,644,500.00","3,920,716,840,897.75",679.40,285.55,19-Apr-2021
BAJAJ-AUTO,"3,634.65","3,525.20",-109.45,-3.01,"3,525.20",1382,"4,871,826.40","473,286,527,659.35","4,361.40","2,264.50",19-Apr-2021
HINDALCO,370.00,358.70,-11.3,-3.05,358.70,33017,"11,843,197.90","540,327,561,403.50",376.50,102.75,19-Apr-2021
ONGC,107.30,103.95,-3.35,-3.12,103.95,88258,"9,174,419.10","391,460,548,053.10",122.35,60.80,19-Apr-2021
JSWSTEEL,619.40,600.00,-19.4,-3.13,600.00,30490,"18,294,000.00","598,890,536,214.40",644.00,152.60,19-Apr-2021
ULTRACEMCO,"6,715.20","6,500.00",-215.2,-3.2,"6,500.00",1903,"12,369,500.00","775,314,036,760.32","7,055.95","3,231.00",19-Apr-2021
BAJAJFINSV,"9,824.75","9,505.50",-319.25,-3.25,"9,505.50",1358,"12,908,469.00","594,124,529,116.82","10,579.00","3,985.30",19-Apr-2021
BAJFINANCE,"4,616.60","4,450.00",-166.6,-3.61,"4,450.00",11189,"49,791,050.00","1,224,038,072,060.06","5,822.20","1,783.00",19-Apr-2021
SBIN,339.90,327.15,-12.75,-3.75,327.15,180013,"58,891,252.95","1,304,394,447,974.84",427.70,149.45,19-Apr-2021
INDUSINDBK,862.95,829.95,-33.0,-3.82,829.95,15894,"13,191,225.30","487,051,816,093.80","1,119.50",330.00,19-Apr-2021
HDFC,"2,574.05","2,474.00",-100.05,-3.89,"2,474.00",38476,"95,189,624.00","4,636,406,615,981.15","2,896.00","1,486.00",19-Apr-2021
M&M,821.65,785.10,-36.55,-4.45,785.10,15186,"11,922,528.60","786,531,248,408.75",952.05,320.60,19-Apr-2021
HEROMOTOCO,"2,894.85","2,761.35",-133.5,-4.61,"2,761.35",7243,"20,000,458.05","375,916,944,768.59","3,629.05","1,752.55",19-Apr-2021
TATAMOTORS,310.00,295.00,-15.0,-4.84,295.00,243341,"71,785,595.00","555,819,519,861.00",357.00,71.00,19-Apr-2021
ADANIPORTS,755.50,715.00,-40.5,-5.36,715.00,103216,"73,799,440.00","552,595,843,956.78",885.00,258.50,19-Apr-2021
TCS,"3,317.35","3,354.00",36.65,1.10,"3,354.00",37417,"125,496,618.00","3,435,893,460,222.03","3,339.80","1,675.05",09-Apr-2021
INFY,"1,439.85","1,455.00",15.15,1.05,"1,455.00",45901,"66,785,955.00","5,336,231,768,510.66","1,451.70",603.50,09-Apr-2021
ULTRACEMCO,"6,971.25","7,040.00",68.75,0.99,"7,040.00",2891,"20,352,640.00","804,876,694,479.00","7,052.85","3,197.25",09-Apr-2021
NTPC,105.00,105.95,0.95,0.90,105.95,62246,"6,594,963.70","498,893,472,594.30",114.70,78.10,09-Apr-2021
HDFC,"2,502.55","2,522.00",19.45,0.78,"2,522.00",57069,"143,928,018.00","4,507,620,044,996.65","2,896.00","1,486.00",09-Apr-2021
UPL,651.60,656.00,4.40,0.68,656.00,9155,"6,005,680.00","358,453,453,773.31",673.95,312.75,09-Apr-2021
JSWSTEEL,614.10,618.00,3.90,0.64,618.00,90792,"56,109,456.00","593,766,028,881.60",639.00,152.15,09-Apr-2021
HINDUNILVR,"2,409.90","2,424.00",14.10,0.59,"2,424.00",7374,"17,874,576.00","2,151,642,018,434.49","2,614.30","1,902.00",09-Apr-2021
GRASIM,"1,447.80","1,455.00",7.20,0.50,"1,455.00",2493,"3,627,315.00","552,497,248,882.90","1,472.70",469.20,09-Apr-2021
HINDALCO,365.20,367.00,1.80,0.49,367.00,36230,"13,296,410.00","533,317,906,552.86",374.00,98.90,09-Apr-2021
HCLTECH,"1,037.50","1,042.10",4.60,0.44,"1,042.10",7178,"7,480,193.80","1,126,171,014,840.00","1,067.00",447.85,09-Apr-2021
MARUTI,"6,826.85","6,850.00",23.15,0.34,"6,850.00",2390,"16,371,500.00","907,392,313,348.84","8,329.00","4,406.50",09-Apr-2021
SHREECEM,"31,582.65","31,682.40",99.75,0.32,"31,682.40",276,"8,744,342.40","421,624,485,254.21","32,048.00","15,918.80",09-Apr-2021
TATASTEEL,918.40,921.00,2.60,0.28,921.00,57886,"53,313,006.00","693,160,542,131.90",953.65,259.20,09-Apr-2021
ITC,213.25,213.75,0.50,0.23,213.75,59800,"12,782,250.00","1,863,503,792,504.09",239.20,157.10,09-Apr-2021
ADANIPORTS,823.00,824.75,1.75,0.21,824.75,35787,"29,515,328.25","601,967,411,749.08",885.00,242.75,09-Apr-2021
POWERGRID,209.00,209.40,0.40,0.19,209.40,11255,"2,356,797.00","535,767,095,851.68",238.30,153.30,09-Apr-2021
WIPRO,442.10,442.90,0.80,0.18,442.90,25126,"11,128,305.40","654,024,989,618.69",467.45,173.80,09-Apr-2021
DIVISLAB,"3,715.15","3,718.50",3.35,0.09,"3,718.50",1167,"4,339,489.50","473,402,685,593.76","3,914.95","2,040.10",09-Apr-2021
DRREDDY,"4,689.05","4,692.90",3.85,0.08,"4,692.90",926,"4,345,625.40","569,247,244,039.40","5,512.65","3,471.00",09-Apr-2021
INDUSINDBK,934.90,935.00,0.10,0.01,935.00,11914,"11,139,590.00","527,660,632,558.20","1,119.50",330.00,09-Apr-2021
HEROMOTOCO,"2,928.00","2,928.00",-,-,"2,928.00",1479,"4,330,512.00","380,221,708,994.40","3,629.05","1,700.00",09-Apr-2021
BRITANNIA,"3,816.75","3,816.75",-,-,"3,816.75",1226,"4,679,335.50","450,473,693,691.42","4,010.00","2,697.35",09-Apr-2021
